time,geomag_dF_dt_nT_per_min,sw_bz,sw_bt,sw_speed,sw_density,projected_residual_nT_per_min
2026-08-24 21:58:00+00:00,0.125,-0.73,9.39,368.95,3.59,-0.17420314163498352
2026-08-24 21:59:00+00:00,0.049999999995634425,-0.93,7.19,360.4,3.59,-0.07978937402337188
2026-08-24 22:00:00+00:00,0.23600000000442378,-0.64,7.01,361.8,3.68,0.11468219866551153
2026-08-24 22:01:00+00:00,0.6929999999993015,-0.17,7.09,356.2,3.65,0.5827837141818242
2026-08-24 22:02:00+00:00,0.341999999996915,0.59,8.73,360.7,3.59,0.11258614100386921
2026-08-24 22:03:00+00:00,0.2529999999969732,8.14,8.96,372.82,2.97,0.000808091116905163
2026-08-24 22:04:00+00:00,0.4440000000031432,8.31,9.05,399.71,6.22,0.0919873628203337
2026-08-24 22:05:00+00:00,0.3110000000015134,8.47,9.01,359.3,3.7,0.08743475572016762
2026-08-24 22:06:00+00:00,0.44799999999668216,8.53,8.89,363.4,3.73,0.22146686353089437
2026-08-24 22:07:00+00:00,0.26600000000325963,8.54,8.82,358.4,3.32,0.06036168210351997
2026-08-24 22:08:00+00:00,0.027000000001862645,-0.11,6.91,371.89,2.03,-0.1017278850397744
2026-08-24 22:09:00+00:00,0.016999999999825377,8.35,8.7,374.69,1.87,-0.2146243793803932
2026-08-24 22:10:00+00:00,-0.02800000000570435,-0.64,6.81,360.7,3.42,-0.1312087396981524
2026-08-24 22:11:00+00:00,-0.09799999999813735,8.2,8.66,364.9,1.63,-0.29955563529576024
2026-08-24 22:12:00+00:00,0.0900000000037835,-0.01,6.91,358.7,3.07,-0.010410533313776477
2026-08-24 22:13:00+00:00,0.06999999999970896,7.89,8.62,357.6,3.19,-0.12100979673337761
2026-08-24 22:14:00+00:00,0.046999999998661224,0.07,6.91,375.06,1.82,-0.08825030491761585
2026-08-24 22:15:00+00:00,-0.05500000000029104,0.29,6.88,359.3,2.97,-0.15349380501174528
2026-08-24 22:16:00+00:00,0.2669999999998254,0.2,6.93,363.0,3.0,0.15482666376538018
2026-08-24 22:17:00+00:00,0.5889999999999418,0.16,6.95,369.46,1.64,0.4675210611628282
2026-08-24 22:18:00+00:00,0.7469999999957508,0.36,6.93,370.98,1.54,0.6240378755722291
2026-08-24 22:19:00+00:00,0.6510000000052969,0.55,6.83,356.8,2.96,0.5633085125906164
2026-08-24 22:20:00+00:00,0.6339999999981956,7.27,8.49,357.3,3.11,0.45133885040364685
2026-08-24 22:21:00+00:00,0.46300000000337604,1.14,6.76,362.4,2.87,0.36727204625110477
2026-08-24 22:22:00+00:00,0.4599999999991269,7.02,8.38,361.7,2.96,0.2732948542034783
2026-08-24 22:23:00+00:00,0.5119999999951688,7.08,8.27,361.4,3.02,0.33320237561114785
2026-08-24 22:24:00+00:00,0.4789999999993597,6.5,8.16,373.82,1.89,0.28060415902327296
2026-08-24 22:25:00+00:00,0.47400000000197906,6.44,8.14,375.43,1.86,0.27268453841230045
2026-08-24 22:26:00+00:00,0.5230000000010477,6.8,8.15,358.0,3.01,0.36060986116309934
2026-08-24 22:27:00+00:00,0.36200000000098953,6.68,8.08,358.7,3.0,0.20216185090031247
2026-08-24 22:28:00+00:00,0.06799999999930151,6.69,8.09,357.4,3.0,-0.08900749564868657
2026-08-24 22:29:00+00:00,0.30900000000110595,2.65,6.76,364.71,1.55,0.2203590307667836
2026-08-24 22:30:00+00:00,0.38799999999901047,3.34,6.7,374.16,2.03,0.27670786872961517
2026-08-24 22:31:00+00:00,0.4029999999984284,6.55,7.89,376.2,2.08,0.21512870000176448
2026-08-24 22:32:00+00:00,0.3720000000030268,5.67,7.16,355.7,3.38,0.27630706127499505
2026-08-24 22:33:00+00:00,0.5519999999960419,6.17,7.82,359.9,3.12,0.4041180575785883
2026-08-24 22:34:00+00:00,0.3230000000039581,6.08,7.77,354.0,3.06,0.19438725163023893
2026-08-24 22:35:00+00:00,0.12199999999575084,5.95,7.48,374.86,2.19,-0.03727751788424144
2026-08-24 22:36:00+00:00,0.11899999999877764,5.74,7.72,367.4,2.0,-0.035666719681534426
2026-08-24 22:37:00+00:00,0.20500000000174623,5.92,7.42,369.64,1.93,0.06539031193061548
2026-08-24 22:38:00+00:00,0.3720000000030268,5.82,7.68,356.1,3.15,0.24246322262498007
2026-08-24 22:39:00+00:00,0.07699999999749707,6.26,7.42,355.0,3.21,-0.03141990335796002
2026-08-24 22:40:00+00:00,-0.2180000000007567,4.91,7.57,355.6,3.29,-0.3423059533343076
2026-08-24 22:41:00+00:00,0.0639999999984866,5.06,7.47,360.95,1.23,-0.05326569417076443
2026-08-24 22:42:00+00:00,0.23400000000401633,4.92,7.41,375.49,2.61,0.07199723729003682
2026-08-24 22:43:00+00:00,0.2860000000000582,5.22,7.15,359.7,2.93,0.18216807732257695
2026-08-24 22:44:00+00:00,0.5480000000025029,5.4,7.15,368.87,2.09,0.42597298239690895
2026-08-24 22:45:00+00:00,-0.19800000000395812,5.32,7.05,363.39,1.44,-0.29443269835850033
2026-08-24 22:46:00+00:00,0.2209999999977299,4.62,7.33,355.6,2.85,0.11498898264141426
2026-08-24 22:47:00+00:00,0.046000000002095476,4.97,7.32,358.2,2.99,-0.06629422661458655
2026-08-24 22:48:00+00:00,0.07699999999749707,5.26,7.03,367.39,1.63,-0.030255206725356892
2026-08-24 22:49:00+00:00,0.3580000000001746,5.23,7.01,357.0,2.9,0.27097642006808365
2026-08-24 22:50:00+00:00,0.04700000000593718,5.09,7.0,373.22,2.17,-0.07801568500212816
2026-08-24 22:51:00+00:00,-0.11200000000098953,4.88,6.94,368.93,1.94,-0.22053219046643197
2026-08-24 22:52:00+00:00,-0.20599999999831198,4.38,7.19,356.5,3.29,-0.3087492813421016
2026-08-24 22:53:00+00:00,-0.44100000000617,5.38,6.87,355.6,2.85,-0.514165425576852
2026-08-24 22:54:00+00:00,-0.12999999999738066,4.88,7.36,355.4,3.04,-0.23808312290271894
2026-08-24 22:55:00+00:00,-0.19900000000052387,4.43,7.3,371.66,1.42,-0.33653977937307544
2026-08-24 22:56:00+00:00,0.08899999999994179,4.29,7.29,357.8,3.12,-0.02298116427831043
2026-08-24 22:57:00+00:00,-0.06899999999586726,4.47,6.74,357.0,2.87,-0.1398426103718453
2026-08-24 22:58:00+00:00,0.08499999999912689,4.03,7.16,372.07,1.68,-0.04716441249017039
2026-08-24 22:59:00+00:00,-0.4850000000005821,4.18,6.86,376.37,1.61,-0.6076913895800009
2026-08-24 23:00:00+00:00,-0.30099999999947613,4.2,6.89,358.5,2.92,-0.3869654521318032
2026-08-24 23:01:00+00:00,-0.4610000000029686,4.17,6.84,363.4,2.72,-0.5554090927627832
2026-08-24 23:02:00+00:00,-0.12700000000040745,4.4,6.77,370.21,1.75,-0.22758480675111192
2026-08-24 23:03:00+00:00,-0.14899999999761349,4.37,6.74,355.9,2.79,-0.21662617025917702
2026-08-24 23:04:00+00:00,-0.4239999999990687,4.21,6.78,359.54,0.94,-0.49168168873374324
2026-08-24 23:05:00+00:00,0.2999999999956344,4.15,6.7,360.14,1.51,0.2319639844416114
2026-08-24 23:06:00+00:00,-0.22999999999592546,4.1,6.39,371.17,2.51,-0.31380808009696676
2026-08-24 23:07:00+00:00,-0.07600000000093132,3.75,6.93,365.21,1.81,-0.17612681525450602
2026-08-24 23:08:00+00:00,-0.385999999998603,3.55,6.9,346.1,2.57,-0.4388801243932198
2026-08-24 23:09:00+00:00,-0.3330000000059954,3.06,6.83,363.42,1.87,-0.42396392295924157
2026-08-24 23:10:00+00:00,-0.37599999999656575,4.17,5.86,351.3,2.62,-0.37186365943954536
2026-08-24 23:11:00+00:00,-0.20100000000093132,2.94,6.88,357.87,1.27,-0.27666902954257727
2026-08-24 23:12:00+00:00,-0.4150000000008731,3.04,6.94,355.43,0.76,-0.48436781793469397
2026-08-24 23:13:00+00:00,-0.17299999999522697,4.3,5.75,368.06,1.78,-0.20011061872411
2026-08-24 23:14:00+00:00,0.16999999999825377,4.22,5.74,367.51,1.62,0.14591309333693564
2026-08-24 23:15:00+00:00,-0.7860000000000582,3.28,5.96,348.7,2.55,-0.7835626578134778
2026-08-24 23:16:00+00:00,-0.7819999999992433,2.4,7.08,357.32,1.14,-0.8701570691232441
2026-08-24 23:17:00+00:00,-0.9610000000029686,3.32,5.8,372.02,1.83,-1.0050616953523865
2026-08-24 23:18:00+00:00,-0.989000000001397,2.38,6.98,371.84,1.76,-1.1135868399784936
2026-08-24 23:19:00+00:00,-0.7119999999995343,3.5,5.72,365.16,1.68,-0.7308606565632292
2026-08-24 23:20:00+00:00,-0.4639999999999418,2.56,6.8,358.2,2.69,-0.5460508950753554
2026-08-24 23:21:00+00:00,-0.3600000000005821,2.76,6.86,356.9,2.81,-0.4428722956973443
2026-08-24 23:22:00+00:00,-0.3169999999954598,3.35,5.52,364.39,1.47,-0.31938941026009726
2026-08-24 23:23:00+00:00,-0.24500000000261934,2.89,6.85,354.9,2.72,-0.32088402185221077
2026-08-24 23:24:00+00:00,-0.3499999999985448,2.96,6.81,354.1,2.66,-0.42046606673440307
2026-08-24 23:25:00+00:00,-0.36200000000098953,3.51,5.53,356.4,2.89,-0.35308941764518
2026-08-24 23:26:00+00:00,-0.341999999996915,3.44,5.48,355.7,2.88,-0.32799883750671066
2026-08-24 23:27:00+00:00,-0.25700000000506407,3.17,6.93,363.22,1.87,-0.3538158990181322
2026-08-24 23:28:00+00:00,-0.4309999999968568,3.41,5.58,359.33,1.58,-0.4244832801851978
2026-08-24 23:29:00+00:00,-0.43800000000192085,3.5,5.56,357.5,2.89,-0.4340609476604367
2026-08-24 23:30:00+00:00,-0.3949999999967986,3.71,7.01,359.7,2.79,-0.49264026260966065
2026-08-24 23:31:00+00:00,-0.25600000000122236,3.68,5.63,356.8,2.72,-0.25320509063135327
2026-08-24 23:32:00+00:00,-0.23500000000058208,3.81,5.65,357.6,2.81,-0.23594468001888447
2026-08-24 23:33:00+00:00,-0.23999999999796273,3.65,6.86,357.2,2.87,-0.321649015512347
2026-08-24 23:34:00+00:00,-0.28800000000046566,3.79,6.94,357.8,2.84,-0.37601064571139275
2026-08-24 23:35:00+00:00,0.004000000000814907,3.91,6.89,353.5,2.91,-0.06933722600547015
2026-08-24 23:36:00+00:00,-0.06600000000617001,3.6,5.49,357.1,3.14,-0.057764262583687186
2026-08-24 23:37:00+00:00,-0.04899999999906868,4.45,6.73,368.18,2.06,-0.1434925279479735
2026-08-24 23:38:00+00:00,-0.013999999995576218,4.65,6.41,363.65,2.45,-0.07713965861458219
2026-08-24 23:39:00+00:00,0.0029999999969732016,3.05,5.38,356.1,3.35,0.01830495245018886
2026-08-24 23:40:00+00:00,0.09200000000419095,3.69,5.77,364.28,3.8,0.058021785088060135
2026-08-24 23:41:00+00:00,-0.0940000000045984,3.99,6.29,365.68,3.89,-0.16629228884301345
2026-08-24 23:42:00+00:00,-0.10899999999674037,4.1,6.41,364.41,3.72,-0.18444971000634774
2026-08-24 23:43:00+00:00,-0.006000000001222361,1.69,6.16,345.1,2.73,-0.012923737235252147
2026-08-24 23:44:00+00:00,-0.0010000000038417056,1.92,6.26,363.11,3.71,-0.0688514018697155
2026-08-24 23:45:00+00:00,0.11400000000139698,2.13,6.11,365.42,3.97,0.048789915801290315
2026-08-24 23:46:00+00:00,0.08899999999994179,1.42,6.05,347.9,2.95,0.07969477685619047
2026-08-24 23:47:00+00:00,0.06999999999970896,4.11,6.48,366.12,3.62,-0.013979846040922547
2026-08-24 23:48:00+00:00,0.13700000000244472,1.92,5.6,365.63,3.68,0.10676350238327936
2026-08-24 23:49:00+00:00,0.021999999997206032,2.62,5.38,364.06,3.72,0.012311279646577753
2026-08-24 23:50:00+00:00,0.05200000000331784,1.99,6.0,354.0,2.92,0.03151612522381157
2026-08-24 23:51:00+00:00,0.04800000000250293,1.75,6.13,355.5,2.84,0.014711038309238728
2026-08-24 23:52:00+00:00,0.08799999999610009,2.39,5.35,343.97,3.04,0.1380404824691575
2026-08-24 23:53:00+00:00,0.14199999999982538,2.26,5.33,339.26,2.88,0.20670635306844898
2026-08-24 23:54:00+00:00,0.06799999999930151,2.84,5.63,355.8,2.3,0.07406503456992045
2026-08-24 23:55:00+00:00,0.1500000000014552,2.19,6.49,353.63,2.08,0.10408589303025886
2026-08-24 23:56:00+00:00,0.12400000000343425,2.54,5.71,351.53,2.67,0.1327411286095415
2026-08-24 23:57:00+00:00,0.004999999997380655,0.89,6.09,339.79,2.64,0.015368744275780737
2026-08-24 23:58:00+00:00,-0.010999999998603016,1.32,6.18,354.7,2.18,-0.04211530856788545
2026-08-24 23:59:00+00:00,-0.10800000000017462,3.14,5.57,340.63,2.5,-0.05796621590321143
2026-08-25 00:00:00+00:00,-0.033000000003085006,2.59,6.45,361.7,2.75,-0.10132434128227007
2026-08-25 00:01:00+00:00,-0.07099999999627471,3.32,5.85,347.7,2.73,-0.05966935000868951
2026-08-25 00:02:00+00:00,0.03299999999580905,3.7,6.38,352.5,2.62,-0.0021320021592451596
2026-08-25 00:03:00+00:00,0.22600000000238651,2.49,6.02,345.5,2.43,0.2316352780979032
2026-08-25 00:04:00+00:00,0.16999999999825377,2.24,6.05,367.24,2.67,0.11322336182273254
2026-08-25 00:05:00+00:00,0.15499999999883585,2.61,6.13,346.6,2.75,0.14845941576927912
2026-08-25 00:06:00+00:00,0.07700000000477303,2.64,6.14,346.0,2.56,0.07278783534606115
2026-08-25 00:07:00+00:00,0.07299999999668216,2.64,6.29,368.75,4.15,-0.012987204765444418
2026-08-25 00:08:00+00:00,-0.16900000000168802,2.84,6.49,349.8,2.73,-0.20739388865507108
2026-08-25 00:09:00+00:00,-0.06099999999423744,2.97,6.65,370.3,3.7,-0.1711892937228285
2026-08-25 00:10:00+00:00,-0.0930000000007567,1.78,6.2,349.9,3.15,-0.11807316281134801
2026-08-25 00:11:00+00:00,0.024999999994179234,1.75,6.25,348.5,3.24,-0.0003817911072087968
2026-08-25 00:12:00+00:00,0.07600000000093132,2.89,6.95,348.3,3.02,0.00898314393944652
2026-08-25 00:13:00+00:00,0.17500000000291038,1.68,6.16,343.3,3.29,0.1689878326563302
2026-08-25 00:14:00+00:00,0.07299999999668216,1.38,6.11,370.45,3.01,-0.0010678286130825637
2026-08-25 00:15:00+00:00,-0.004000000000814907,1.5,6.17,371.33,3.24,-0.08569062080311289
2026-08-25 00:16:00+00:00,-0.05899999999382999,2.62,6.51,345.3,2.97,-0.08897370843463986
2026-08-25 00:17:00+00:00,-0.12099999999918509,2.45,6.24,346.5,3.21,-0.13824594352729191
2026-08-25 00:18:00+00:00,-0.03200000000651926,2.46,6.16,343.3,3.19,-0.03518383964062899
2026-08-25 00:19:00+00:00,0.294000000001688,2.42,6.11,368.33,3.57,0.2245758447125
2026-08-25 00:20:00+00:00,0.2190000000045984,3.03,6.39,349.9,2.42,0.18968874185046516
2026-08-25 00:21:00+00:00,0.059999999997671694,2.28,6.12,346.8,2.36,0.05538375379825068
2026-08-25 00:22:00+00:00,0.16999999999825377,3.37,6.56,345.8,2.49,0.1407182289258187
2026-08-25 00:23:00+00:00,0.2470000000030268,3.04,6.57,345.1,2.17,0.22022519585521216
2026-08-25 00:24:00+00:00,0.27999999999883585,2.9,6.29,366.99,3.31,0.2052285014346779
2026-08-25 00:25:00+00:00,0.26599999999598367,2.91,6.31,351.0,2.67,0.2370451274374526
2026-08-25 00:26:00+00:00,0.20000000000436557,2.91,6.38,364.93,3.21,0.125429669923376
2026-08-25 00:27:00+00:00,0.14299999999639113,2.77,6.34,349.8,2.84,0.11368578080501372
2026-08-25 00:28:00+00:00,0.014999999999417923,2.57,6.23,343.8,2.97,0.007620652147010695
2026-08-25 00:29:00+00:00,-0.03800000000046566,3.09,6.71,351.8,2.88,-0.09679918649188779
2026-08-25 00:30:00+00:00,-0.09399999999732245,1.9,6.24,345.3,2.51,-0.10471272755250653
2026-08-25 00:31:00+00:00,-0.0930000000007567,2.77,6.56,364.5,3.48,-0.1807083305145935
2026-08-25 00:32:00+00:00,-0.08099999999831198,2.72,6.67,341.7,2.33,-0.10736395091162908
2026-08-25 00:33:00+00:00,-0.1290000000008149,2.74,6.66,342.3,2.55,-0.15776258558058665
2026-08-25 00:34:00+00:00,-0.11800000000221189,2.78,6.68,364.66,3.21,-0.2122682134605007
2026-08-25 00:35:00+00:00,-0.043999999994412065,2.74,6.66,363.37,3.17,-0.1333187001090309
2026-08-25 00:36:00+00:00,0.0959999999977299,2.65,6.61,342.2,2.41,0.0715687471983114
2026-08-25 00:37:00+00:00,0.07400000000052387,2.65,6.5,343.2,2.39,0.05439246703330532
2026-08-25 00:38:00+00:00,-0.01600000000325963,2.69,6.6,364.82,2.76,-0.10248356164728249
2026-08-25 00:39:00+00:00,-0.0029999999969732016,2.44,5.93,340.5,2.2,0.02345976564010808
2026-08-25 00:40:00+00:00,0.01900000000023283,2.82,6.59,340.3,2.25,0.0025518713204164267
2026-08-25 00:41:00+00:00,0.16999999999825377,1.9,5.78,344.06,1.68,0.19909544615918812
2026-08-25 00:42:00+00:00,0.10300000000279397,2.31,5.94,348.25,1.96,0.10939414250069032
2026-08-25 00:43:00+00:00,0.14499999999679858,2.73,6.4,339.4,2.27,0.14327717109401905
2026-08-25 00:44:00+00:00,0.016999999999825377,1.74,6.54,342.4,2.47,-0.006192371022743476
2026-08-25 00:45:00+00:00,0.0610000000015134,2.59,6.64,366.65,2.2,-0.029451733975743327
2026-08-25 00:46:00+00:00,0.05099999999947613,3.06,6.75,365.88,2.25,-0.04380896484040869
2026-08-25 00:47:00+00:00,0.08899999999994179,1.9,6.13,366.38,2.04,0.03259039007191257
2026-08-25 00:48:00+00:00,-0.021999999997206032,3.17,6.82,340.5,1.78,-0.050157853074449935
2026-08-25 00:49:00+00:00,-0.09500000000116415,1.88,5.86,333.47,1.52,-0.04192065955634925
2026-08-25 00:50:00+00:00,-0.31000000000494765,2.06,5.97,337.2,2.7,-0.28189702101022296
2026-08-25 00:51:00+00:00,-0.5429999999978463,1.87,6.47,342.0,2.19,-0.5581522896520944
2026-08-25 00:52:00+00:00,-0.4279999999998836,1.71,6.48,337.5,2.2,-0.43231011015707793
2026-08-25 00:53:00+00:00,-0.44900000000052387,1.93,6.42,340.8,2.56,-0.4599950651425473
2026-08-25 00:54:00+00:00,-0.3790000000008149,1.96,6.39,340.5,2.26,-0.38503297824458815
2026-08-25 00:55:00+00:00,-0.4639999999999418,2.17,6.44,337.2,2.31,-0.46433311494118723
2026-08-25 00:56:00+00:00,-0.216999999996915,2.07,6.31,339.5,2.71,-0.21781924478126127
2026-08-25 00:57:00+00:00,-0.2220000000015716,2.09,6.22,340.7,2.72,-0.22001962372720926
2026-08-25 00:58:00+00:00,0.016999999999825377,1.92,6.21,339.2,2.75,0.02298218550381689
2026-08-25 00:59:00+00:00,0.027000000001862645,1.83,6.27,341.4,2.82,0.02236374259900423
2026-08-25 01:00:00+00:00,0.05199999999604188,1.83,6.27,341.4,2.82,0.04736374259318346
2026-08-25 01:01:00+00:00,0.13700000000244472,1.92,6.16,340.0,2.8,0.14384396052829387
2026-08-25 01:02:00+00:00,0.10500000000320142,2.13,6.14,339.6,2.86,0.1144108036457543
2026-08-25 01:03:00+00:00,0.040000000000873115,1.81,6.35,336.3,2.29,0.04724100470539321
2026-08-25 01:04:00+00:00,-0.08899999999994179,2.46,6.28,337.5,2.41,-0.07933028486801372
2026-08-25 01:05:00+00:00,-0.08800000000337604,2.31,6.28,339.0,2.72,-0.08488895867583998
2026-08-25 01:06:00+00:00,-0.006000000001222361,2.11,6.24,342.7,2.83,-0.011403748223913376
2026-08-25 01:07:00+00:00,0.023999999997613486,2.1,6.22,338.9,2.84,0.02998622774125265
2026-08-25 01:08:00+00:00,-0.010999999998603016,1.8,6.11,346.3,2.57,-0.01637816680426117
2026-08-25 01:09:00+00:00,-0.023000000001047738,1.8,6.11,346.3,2.57,-0.028378166806705893
2026-08-25 01:10:00+00:00,-0.0959999999977299,1.47,5.83,348.0,2.75,-0.08934102716265119
2026-08-25 01:11:00+00:00,-0.19799999999668216,1.72,5.75,346.2,2.86,-0.1812583296699899
2026-08-25 01:12:00+00:00,-0.09900000000197906,1.69,5.76,347.0,2.93,-0.0856294727522422
2026-08-25 01:13:00+00:00,0.04400000000168802,1.66,5.78,344.9,2.88,0.0619048198099352
2026-08-25 01:14:00+00:00,0.12599999999656575,1.72,5.76,344.3,2.82,0.1474236999179978
2026-08-25 01:15:00+00:00,0.03600000000005821,1.55,5.75,344.7,3.03,0.05510761667072703
2026-08-25 01:16:00+00:00,0.010999999998603016,1.49,5.69,343.9,2.97,0.03650683112151206
2026-08-25 01:17:00+00:00,-0.023999999997613486,1.48,5.76,344.7,2.97,-0.005338497990311632
2026-08-25 01:18:00+00:00,0.0010000000038417056,1.48,5.76,344.7,2.97,0.01966150201114356
2026-08-25 01:19:00+00:00,0.010999999998603016,1.44,5.41,346.6,3.07,0.04719314907854906
2026-08-25 01:20:00+00:00,-0.004000000000814907,1.64,5.5,344.9,2.94,0.03216075792863147
2026-08-25 01:21:00+00:00,-0.006000000001222361,1.44,5.47,345.5,3.0,0.02960200642663846
2026-08-25 01:22:00+00:00,-0.0029999999969732016,1.74,5.44,343.7,3.01,0.04016872555937826
2026-08-25 01:23:00+00:00,-0.04500000000552973,1.84,5.46,345.8,2.93,-0.007950742033949132
2026-08-25 01:24:00+00:00,-0.006999999997788109,1.57,5.61,350.0,2.97,0.007784403717519034
2026-08-25 01:25:00+00:00,-0.010000000002037268,1.82,5.5,349.2,2.68,0.01696575739900102
2026-08-25 01:26:00+00:00,0.0010000000038417056,1.54,6.03,339.4,2.67,0.01799693882552863
2026-08-25 01:27:00+00:00,-0.0020000000004074536,1.53,6.0,334.6,2.64,0.03000276298033136
2026-08-25 01:28:00+00:00,-0.008000000001629815,1.66,6.03,334.1,2.39,0.025415106312978053
2026-08-25 01:29:00+00:00,0.010000000002037268,1.66,6.03,334.1,2.39,0.043415106316645136
2026-08-25 01:30:00+00:00,-0.010000000002037268,2.92,5.83,339.8,2.55,0.023914532281720066
2026-08-25 01:31:00+00:00,-0.08200000000215368,3.01,5.94,338.0,2.28,-0.04852263985998063
2026-08-25 01:32:00+00:00,-0.06799999999930151,3.24,5.92,340.9,2.53,-0.042027043918094656
2026-08-25 01:33:00+00:00,-0.03299999999580905,2.43,6.02,337.6,2.61,-0.007673449297941896
2026-08-25 01:34:00+00:00,-0.10599999999976717,1.71,6.02,338.2,2.85,-0.08590692075956419
2026-08-25 01:35:00+00:00,-0.15300000000570435,1.06,6.06,338.8,2.83,-0.13882754116400756
2026-08-25 01:36:00+00:00,-0.09299999999348074,1.13,6.07,338.5,2.56,-0.07663810517015562
2026-08-25 01:37:00+00:00,-0.1230000000068685,1.33,6.05,338.9,2.74,-0.10706423324411336
2026-08-25 01:38:00+00:00,0.020000000004074536,1.33,6.05,338.9,2.74,0.03593576676682968
2026-08-25 01:39:00+00:00,0.04499999999825377,1.7,6.02,337.1,2.62,0.06959234234558434
2026-08-25 01:40:00+00:00,0.046000000002095476,1.77,6.04,336.7,2.71,0.06989325645350931
2026-08-25 01:41:00+00:00,0.07899999999790452,1.86,6.02,336.2,2.67,0.10608911425885342
2026-08-25 01:42:00+00:00,0.0030000000042491592,1.71,6.04,332.3,2.55,0.0395855015536235
2026-08-25 01:43:00+00:00,0.07999999999447027,2.61,5.84,333.9,2.67,0.1273248629141222
2026-08-25 01:44:00+00:00,0.03600000000005821,2.12,5.9,337.6,2.53,0.06905474208347781
2026-08-25 01:45:00+00:00,-0.005999999993946403,1.53,5.93,337.5,2.72,0.022386190293435287
2026-08-25 01:46:00+00:00,0.052999999999883585,1.94,5.86,340.4,2.71,0.07951490584606688
2026-08-25 01:47:00+00:00,0.15499999999883585,1.94,5.86,340.4,2.71,0.18151490584501914
2026-08-25 01:48:00+00:00,0.18400000000110595,1.79,5.87,337.8,2.9,0.21506659720261703
2026-08-25 01:49:00+00:00,0.17599999999947613,1.79,5.87,337.8,2.9,0.20706659720098722
2026-08-25 01:50:00+00:00,0.125,1.96,5.78,341.2,2.82,0.15402328957924766
2026-08-25 01:51:00+00:00,0.18399999999383,2.06,5.8,339.1,2.71,0.2183283121121392
2026-08-25 01:52:00+00:00,0.12000000000261934,1.59,5.83,340.3,2.67,0.1481054207861756
2026-08-25 01:53:00+00:00,0.07899999999790452,1.56,5.79,342.0,2.92,0.10343094918058991
2026-08-25 01:54:00+00:00,0.08699999999953434,1.43,5.81,342.0,2.77,0.11077336098309516
2026-08-25 01:55:00+00:00,-0.01599999999598367,1.24,5.82,339.4,2.76,0.013597013581190469
2026-08-25 01:56:00+00:00,-0.06599999999889405,1.09,5.87,346.9,2.96,-0.06157022897419112
2026-08-25 01:57:00+00:00,-0.05000000000291038,0.7,5.83,344.5,2.77,-0.03624160799204676
2026-08-25 01:58:00+00:00,-0.10699999999633292,0.91,5.92,339.5,3.15,-0.08795606401763063
2026-08-25 01:59:00+00:00,-0.05099999999947613,0.95,5.88,346.4,2.85,-0.045527392058795815
2026-08-25 02:00:00+00:00,-0.0020000000004074536,0.95,5.88,346.4,2.85,0.0034726079402728604
2026-08-25 02:01:00+00:00,0.059999999997671694,1.68,5.86,338.6,2.95,0.08895189301336245
2026-08-25 02:02:00+00:00,0.04800000000250293,1.59,5.92,342.7,2.93,0.06188068873143633
2026-08-25 02:03:00+00:00,0.04599999999481952,1.68,5.9,342.1,3.02,0.06244559790822366
2026-08-25 02:04:00+00:00,0.05700000000069849,1.75,5.81,342.1,2.98,0.07993256483863642
2026-08-25 02:05:00+00:00,0.10800000000017462,1.75,5.81,342.1,2.98,0.13093256483811255
2026-08-25 02:06:00+00:00,0.11899999999877764,2.35,5.81,343.1,2.87,0.14166591877928972
2026-08-25 02:07:00+00:00,0.08200000000215368,2.35,5.81,343.1,2.87,0.10466591878266578
2026-08-25 02:08:00+00:00,0.06599999999889405,2.03,5.94,337.4,2.57,0.09639091075408762
2026-08-25 02:09:00+00:00,0.10900000000401633,2.23,6.0,331.4,2.46,0.15271096615641822
2026-08-25 02:10:00+00:00,0.09999999999854481,2.35,6.01,337.9,2.76,0.12393865753188824
2026-08-25 02:11:00+00:00,0.06799999999930151,2.3,5.98,336.5,2.35,0.10037923001158539
2026-08-25 02:12:00+00:00,0.08200000000215368,2.19,6.03,334.1,2.53,0.11590043125102491
2026-08-25 02:13:00+00:00,0.021000000000640284,2.32,6.08,334.0,2.37,0.05328523863396153
2026-08-25 02:14:00+00:00,0.023999999997613486,2.32,6.08,334.0,2.37,0.05628523863093473
2026-08-25 02:15:00+00:00,-0.02500000000145519,2.52,6.17,329.3,2.17,0.015748723799534847
2026-08-25 02:16:00+00:00,-0.004999999997380655,2.33,6.19,331.5,2.35,0.02677140076631533
2026-08-25 02:17:00+00:00,0.02899999999499414,2.15,6.16,329.6,2.21,0.06832597303625249
2026-08-25 02:18:00+00:00,0.02200000000448199,2.16,6.18,329.2,2.17,0.061360487203242775
2026-08-25 02:19:00+00:00,0.04899999999906868,2.16,6.18,329.2,2.17,0.08836048719782946
2026-08-25 02:20:00+00:00,0.04800000000250293,1.98,6.28,330.3,2.08,0.07786348870232998
2026-08-25 02:21:00+00:00,0.07200000000011642,1.98,6.28,330.3,2.08,0.10186348869994347
2026-08-25 02:22:00+00:00,0.08099999999831198,2.42,6.19,329.4,2.07,0.12056087650758479
2026-08-25 02:23:00+00:00,0.11400000000139698,2.54,6.2,330.8,2.21,0.14851478124405304
2026-08-25 02:24:00+00:00,0.0989999999947031,2.74,6.17,329.7,2.16,0.13935238833458785
2026-08-25 02:25:00+00:00,0.13300000000162981,3.39,6.19,330.1,2.07,0.1733495551390808
